candidate,party_id,district_id,value,N,Q,vQ/N
C. Niels Martin Viuff,The Conservative Peoples Party,Nordsjællands Storkreds,752,12021,7,0.43790034106979453
C. Nikolaj Frederiksen,The Conservative Peoples Party,Nordsjællands Storkreds,457,12021,7,0.26611762748523415
C. Birgitte Klippert,The Conservative Peoples Party,Sydjyllands Storkreds,1003,9369,15,1.605827729747038
C. Casper Nørgaard Maglekær,The Conservative Peoples Party,Sydjyllands Storkreds,241,9369,15,0.3858469420429075
C. Christian Lorenzen,The Conservative Peoples Party,Sydjyllands Storkreds,456,9369,15,0.7300672430355427
C. Dan Foss Kragh,The Conservative Peoples Party,Sydjyllands Storkreds,220,9369,15,0.3522254242715338
C. Dorthe Schmittroth,The Conservative Peoples Party,Sydjyllands Storkreds,156,9369,15,0.24975984630163303
C. Frederik Bloch Münster,The Conservative Peoples Party,Sydjyllands Storkreds,1018,9369,15,1.6298430995837336
C. Jesper Højmark Esbensen,The Conservative Peoples Party,Sydjyllands Storkreds,261,9369,15,0.41786743515850144
C. Kirsten Hassing Nielsen,The Conservative Peoples Party,Sydjyllands Storkreds,328,9369,15,0.5251360870957412
C. Niels Flemming Hansen,The Conservative Peoples Party,Sydjyllands Storkreds,2452,9369,15,3.925712455971822
C. Rasmus Dahlberg,The Conservative Peoples Party,Sydjyllands Storkreds,585,9369,15,0.9365994236311239
C. Rasmus Elkjær Larsen,The Conservative Peoples Party,Sydjyllands Storkreds,942,9369,15,1.5081652257444764
C. Rasmus Sandvej,The Conservative Peoples Party,Sydjyllands Storkreds,442,9369,15,0.7076528978546269
C. Rikke Norlyk,The Conservative Peoples Party,Sydjyllands Storkreds,344,9369,15,0.5507524815882164
C. Steen Holm Iversen,The Conservative Peoples Party,Sydjyllands Storkreds,758,9369,15,1.2135766890810118
C. Steffen Hansen,The Conservative Peoples Party,Sydjyllands Storkreds,163,9369,15,0.26096701889209095
C. Bitten Kvist Jakobsen,The Conservative Peoples Party,Vestjyllands Storkreds,324,21811,11,0.1634037870799138
C. Dina Raabjerg,The Conservative Peoples Party,Vestjyllands Storkreds,770,21811,11,0.38833616065288157
C. Gitte Willumsen,The Conservative Peoples Party,Vestjyllands Storkreds,540,21811,11,0.2723396451331897
C. Lennart Qvist,The Conservative Peoples Party,Vestjyllands Storkreds,751,21811,11,0.3787538398056027
C. Lise Bertelsen,The Conservative Peoples Party,Vestjyllands Storkreds,1894,21811,11,0.9552060886708541
C. Michael Norup,The Conservative Peoples Party,Vestjyllands Storkreds,480,21811,11,0.24207968456283527
C. Mogens Birkelund,The Conservative Peoples Party,Vestjyllands Storkreds,242,21811,11,0.12204850763376278
C. Ole Gade,The Conservative Peoples Party,Vestjyllands Storkreds,429,21811,11,0.21635871807803403
C. Siff Tang Lassen,The Conservative Peoples Party,Vestjyllands Storkreds,203,21811,11,0.10237953326303241
C. Søren Pape Poulsen,The Conservative Peoples Party,Vestjyllands Storkreds,15767,21811,11,7.951813305212966
C. Trine Trærup Roungkvist,The Conservative Peoples Party,Vestjyllands Storkreds,411,21811,11,0.2072807299069277
C. Britt Bager,The Conservative Peoples Party,Københavns Omegns Storkreds,2470,11312,8,1.7468175388967468
C. Hanne Bjørn,The Conservative Peoples Party,Københavns Omegns Storkreds,532,11312,8,0.37623762376237624
C. Henrik Sørensen,The Conservative Peoples Party,Københavns Omegns Storkreds,205,11312,8,0.144978783592645
C. Magnus Von Dreiager,The Conservative Peoples Party,Københavns Omegns Storkreds,454,11312,8,0.32107496463932106
C. Merete Scheelsbeck,The Conservative Peoples Party,Københavns Omegns Storkreds,1653,11312,8,1.169024045261669
C. Michael R. Rugaard,The Conservative Peoples Party,Københavns Omegns Storkreds,101,11312,8,0.07142857142857142
C. Rasmus Jarlov,The Conservative Peoples Party,Københavns Omegns Storkreds,5216,11312,8,3.6888260254596887
C. Tina Cartey Hansen,The Conservative Peoples Party,Københavns Omegns Storkreds,681,11312,8,0.4816124469589816
